"title","lyrics","sheet_url","moment"
"Muito me perseguiram desde a juventude","106 T |
| Salmo 129 (128) |
S. Muito me perseguiram A. Retrocedam os que odeiam Sião.
desde a juventude. Retrocedam os que odeiam Sião.
Muito me perseguiram, A. RETROCEDAM OS QUE ODEIAM SIÃO.
que o diga Israel. RETROCEDAM OS QUE ODEIAM SIÃO.
A. MUITO ME PERSEGUIRAM S. Sejam como erva que cresce no telhado,
DESDE A JUVENTUDE. como erva que seca antes de arrancada.
MUITO ME PERSEGUIRAM, |
MAS NÃO PUDERAM VENCER-ME. Com ela não enche a mão o ceifeiro,
com ela o que enfeixa não enche o regaço.
S. Sobre as minhas costas
lavraram os lavradores, A. RETROCEDAM OS QUE ODEIAM SIÃO.
sobre as minhas costas (BIS A) RETROCEDAM OS QUE ODEIAM SIÃO.
seus sulcos rasgaram.
A. MUITO ME PERSEGUIRAM...
S. Mas o Senhor, que é justo,
cortou as correias dos malvados.
A. MAS O SENHOR, QUE É JUSTO,
CORTOU AS CORREIAS DOS MALVADOS.
106","https://media.ressuscitou.pt/book/muito_me_perseguiram_desde_a_juventude.png","Branco"
"Ninguém pode servir a dois senhores","Mateus 6, 24-33
S. Ninguém pode servir a dois senhores, S. Olhai os lírios do campo!
porque amando um despreza o outro. Não se afadigam nem ai o , (BIS A)
Não podeis servir a Deus e ao dinheiro. Salomão não se vestia como eles.
Por isso vos digo: | S. Procurai primeiro o Reino de Deus,
não vos angustieis pela vossa vida, e tudo vos será do .
que comereis, que bebereis, Não podeis servir a Deus e ao dinheiro.
como vos vestireis. o o
Acaso não vale mais a vida A. PROCURAI O REINO DE DEUS,
do que o alimento? E TUDO VOS SERÁ DADO. o
, , NÃO PODEIS SERVIR A DOIS SENHORES.
s. Olhai as aves do céu: o o o o
não semeiam nem recolhem, (BIS A) S. ing dem pode servir a dois senhores...
e o vosso Pai celeste as alimenta. | ,
o A. OLHAI AS AVES DO CÉU...
S. Além disso: ,
qual de vós A. OLHAI OS LÍRIOS DO CAMPO...
por mais que se preocupe, o |
pode acrescentar uma só hora A. PROCURAI (0) REINO DE DEUS...
à duração da sua vida? o
É do Vestidoláor quê vos preocupais?
310","https://media.ressuscitou.pt/book/ninguem_pode_servir_a_dois_senhores.png","Azul"
"No meio da multidão","+ 109
Lucas 8, 42b-48 |
S. No meio da multidão, S. “Mas ao tocar no teu manto,
no meio de toda aquela gente, mas ao tocar no teu manto,
uma mulher, uma mulher o fluxo de sangue parou.”
lhe tocou. |
“Filha! A tua fé, a tua fé te salvou!”
A. NO MEIO DA MULTIDÃO, A. FILHA! A TUA FÉ, A TUA FÉ TE SALVOU!
NO MEIO DE TODA AQUELA GENTE,
UMA MULHER, UMA MULHER A. NO MEIO DA MULTIDÃO...
LHE TOCOU.
S. Se tu queres tocar a Cristo,
S. “Quem é que Me tocou, se tu queres tocar a Cristo,
quem é que Me tocou?”, podes tocá-Lo com a fé.
disse Cristo,
disse Cristo e parou. Pois Ele é o filho de Deus,
, pois Ele é o filho de Deus,
Uma mulher a tremer, que veio para curar-te,
uma mulher a tremer, para salvar-te.
disse a Cristo: “Fui eur
A. NO MEIO DA MULTIDÃO...
“Que sou uma mulher impura,
que sou uma mulher imbúra, (BIS A)
que sofro de fluxo de sangue!”
109","https://media.ressuscitou.pt/book/no_meio_da_multidao.png","Branco"
"Noli me tangere","110 | |
João 20, 1347
S. Mulher, diz-me porque choras? S. Vai e anuncia aos meus irmãos
Mulher, diz-me porque choras? A. VAI E ANUNCIA AOS MEUS IRMÃOS
À quem procuras?
A quem procuras? S. que subo para o meu Pai e vosso Pai,
A quem procuras? A. QUE SUBO PARA O MEU PAI E VOSSO PAI,
A. SENHOR, SE FOSTE TU QUE O LEVASTE, S. paraomeu Deus e vosso Deus,
SENHOR, SE FOSTE TU QUE O LEVASTE, A. PARA O MEU DEUS E VOSSO DEUS.
DIZ-ME ONDE O PUSESTE,
E EU O LEVAREI COMIGO, S. Que subo para o meu Pai e vosso Pai,
E EU O LEVAREI COMIGO. A. QUE SUBO PARA O MEU PAI E VOSSO PAI,
S. Maria! S. paraomeu Deus e vosso Deus,
A. RABBUNI! A. PARA O MEU DEUS E VOSSO DEUS.
S. Maria!
A. RABBUNI! S. Que subo para o meu Pai e vosso Pai,
| para o meu Deus e vosso Deus.
S. Noli me tangere!
Não me toques, A. SENHOR, SE FOSTE TU QUE O LEVASTE...
pois ainda não subi ao Pai.
110","https://media.ressuscitou.pt/book/noli_me_tangere.png","Branco|Páscoa - Pentecostes"
"Não está aqui, ressuscitou!","| | s 107
travessão: 2.º trasto Mateus 28, 1-8
S. Passado o sábado, S. Não está aqui. Ressuscitou!
ao romper do primeiro dia da semana, A. NÃO ESTÁ AQUI. RESSUSCITOU!
Maria Madalena e a outra Maria S. Não está aqui. Ressuscitou! Ê
foram ao sepulcro. A. NÃO ESTÁ AQUI. RESSUSCITOU!
Quando houve um grande terramoto,
o anjo do Senhor desceu do céu | S. Ide depressa dizer aos seus discípulos:
e fez rodar a pedra. Ressuscitou de entre os mortos
e vos precede na Galileia.
E disse às mulheres: Lá O vereis.
“Não temais, sê procurais Jesus, ,
o Crucificado A. NÃO ESTÁ AQUI. RESSUSCITOU!
Ê NÃO ESTÁ AQUI. RESSUSCITOU!
S. Não está aqui. Está ressuscitado! NÃO ESTÁ AQUI. RESSUSCITOU!
A. NÃO ESTÁ AQUI. ESTÁ RESSUSCITADO! NÃO ESTÁ AQUI. RESSUSCITOU!
S. Não está aqui. Ressuscitou! . .
A. NÃO ESTÁ AQUI. RESSUSCITOU! S. E vos precede na Galileia. .
A. E VOS PRECEDE NA GALILEIA.
S. Ide depressa dizer aos seus discípulos: S. Lá O vereis.
Ressuscitou de entre os mortos. A. LÁOVEREIS.”
Ressuscitou de entre os mortos
e vos precede na Galileia.
107","https://media.ressuscitou.pt/book/nao_esta_aqui_ressuscitou.png","Branco|Páscoa - Pentecostes|Comunhão"
"Não há n'Ele parecer","108
Quarto cântico do servo de Javé - Isaías 53, 2ss

S. Não há n'Ele parecer, S. Porém, foi Ele
não há formosura quem carregou com os pecados.
que atraia os olhares, Porém, foi Ele
não há n'Ele beleza que agrade. quem carregou com as dores.
Desprezado, A. TODOS NÓS |
escória dos homens, ANDÁVAMOS ERRANTES.
varão das dores, MALTRATADO, MAS ELE SE SUBMETEU.
conhecedor de todas as misérias. NÃO ABRIU A BOCA,

COMO CORDEIRO

A. DIANTE D'ELE SE VOLTA O ROSTO, LEVADO AO MATADOURO.
DIANTE D'ELE SE VOLTA O ROSTO,
DIANTE D'ELE SE VOLTA O ROSTO, A. DIANTE D'ELE SE VOLTA O ROSTO...
DIANTE D'ELE SE VOLTA O ROSTO!

S. Maltratado! Maltratado! Maltratado!

S. Menosprezado,
considerado nada.
Desprezado,
escória dos homens,
varão das dores,
conhecedor de todas as misérias.

A. DIANTE D'ELE SE VOLTA O ROSTO...

108","https://media.ressuscitou.pt/book/nao_ha_nele_parecer.png","Branco|Fração do Pão"
"Não resistais ao mal","Sis NÃO RESISTAIS AO M
Mateus 5, 38ss
S. Ouvistes o que foi dito: S. Ouvistes o que foi dito:
“Olho por olho, dente por dente,” “Amarás o teu próximo, odiarás o teu inimigo.”
mas Eu vos digo, mas Eu vos digo: mas Eu vos digo, mas Eu vos digo:
A. NÃO RESISTAIS AO MAL, RE Os vossos inimigos,
NÃO RESISTAIS AO MAL; fazei bem aos que vos odeiam,
NÃO RESISTAIS AO MAL, Ei pelos que vos perseguem,
NÃO RESISTAIS AO MAL. bendizei os que vos caluniam.
Ss. Ese alguém te bater na face direita, E sereis filhos do vosso Pai celeste, .
oferece-lhe também a outra. que faz nascer o sol sobre os bons e os maus,
é manda a chuva também sobre os pecadores.
E se alguém te chamar a juízo ,
para te tirar a túnica, A. NÃO RESISTAIS AO MAL...
dá-lhe também o manto. =
, S. Sede perfeitos
Se alguém te obrigar a andar uma milha, como o vosso Pai celeste é perfeito,
elicom alpdies porque Ele é bom para os malvados,
, porque Ele é bom para os pecadores.
A quem te roubar o que é teu, .
não lho reclames. A. NÃO RESISTAIS AO MAL...
A. NÃO RESISTAIS AO MAL...
308","https://media.ressuscitou.pt/book/nao_resistais_ao_mal.png","Comunhão|Azul"
"Não sofras pelos malvados","A. NÃO SOFRAS PELOS MALVADOS, , S. Coibe a tua ira, reprime a cólera, ,
NÃO INVEJES OS QUE FAZEM O MAL, não te exasperes, não seja que faças o mal;
SECARÃO COMO A ERVA, | o
COMO A RELVA MURCHARÃO. os que fazem o mal são excluídos,

, mas os que esperam no Senhor

S. Confia no Senhor e faz o bem, na terra entrarão.
habita a tua terra e sê Ea À
o o Aguarda um momento,

Seja (o) Senhor a tua Moligia desapareceu o malvado,

e Ele te a repara no seu lugar: já não está lá.

o que pede o teu Ea o o

, Porém os mansos possuirão a terra,
Encomenda o teu caminho ao Senhor de paz, de paz estação!

e espera n'Ele, , º

confia n'Ele, que denaa A. NÃO SOFRAS PELOS MALVADOS...
Fará brilhar a tua justiça,

fará brilhar a tua lealdade.

A. NÃO SOFRAS PELOS MALVADOS...

309","https://media.ressuscitou.pt/book/nao_sofras_pelos_malvados.png","Penitencial|Azul"
"O Espírito do Senhor está sobre mim","Pery 115
Lucas 4, 18 - Isaías 61, iss
A. O ESPÍRITO DO SENHOR ESTÁ SOBRE MIM,
O ESPÍRITO DO SENHOR ESTÁ SOBRE MIM,
POIS ELE ME UNGIU, ME ENVIOU,
PARA ANUNCIAR A SALVAÇÃO.
PARA ANUNCIAR A SALVAÇÃO,
PARA ANUNCIAR A SALVAÇÃO, ,
AOS POBRES DE QUEBRANTADO CORAÇÃO.
S. Para que os cegos vejam,
os coxos andem,
os leprosos sejam limpos,
para anunciar a salvação.
A. O ESPÍRITO DO SENHOR ESTÁ SOBRE MIM...
115","https://media.ressuscitou.pt/book/o_espirito_do_senhor_esta_sobre_mim.png","Branco|Final|Laudes"
"O Messias leão para vencer","118 g
De um texto de S. Vitorino de Pettau, + 304
A. O MESSIAS, LEÃO PARA VENCER, | (BIS)
FEZ-SE CORDEIRO PARA SOFRER
S. Subiu ao madeiro para ser
esposo para morrer.
O seu sangue deixou
dote para a sua esposa virgem.
A. O MESSIAS, LEÃO PARA VENCER, | (BIS)
FEZ-SE CORDEIRO PARA SOFRER
S. E desceu aos infernos
à procura da ovelha perdida
e com ela subiu ao céu
e a fez entrar na casa do Pai.
A. O MESSIAS, LEÃO PARA VENCER, | (BIS)
FEZ-SE CORDEIRO PARA SOFRER
118","https://media.ressuscitou.pt/book/o_messias_leao_para_vencer.png","Branco"
"O Senhor anuncia uma notícia","122 | |
Salmo 68 (67)
A. O SENHOR ANUNCIA UMA NOTÍCIA,
OS MENSAGEIROS SÃO UM EXÉRCITO IMENSO.
OS REIS INIMIGOS FOGEM, FOGEM,
A BELA DA CASA REPARTE O DESPOJO.
S. E enquanto vós dormis,
entre as taipas do aprisco,
revestem-se de prata as asas da pomba,
suas penas refulgem de ouro.
Por ela cai a neve, sobre o Monte,
sobre o Monte Sombrio.
A. O SENHOR ANUNCIA UMA NOTÍCIA...
S. Cantai a Deus, cantai,
salmodiai para o Senhor,
que cavalga nos céus, nos antigos céus.
Eis que Ele vem sobre as nuvens
e lança a sua voz, a sua voz potente.
A. O SENHOR ANUNCIA UMA NOTÍCIA...
122","https://media.ressuscitou.pt/book/o_senhor_anuncia_uma_noticia.png","Branco|Entrada|Advento"
"O Senhor deu-me","123
Terceiro cântico do Servo de Javé - Isaías 50, 4-10
S. OsSenhor deu-me Porque eu já sabia
língua de discípulo, que Tu havias de ajudar-me,
para que eu possa levar ao cansado por isso tornei a minha cara
uma palavra de alento. dura como a pedra;
Manhã após manhã, eu estava seguro
Tu despertas o meu ouvido, que não ficaria envergonhado.
para que eu possa escutar |
como um discípulo. A. PERTO ESTÁS, PERTO ESTÁS TU.
SE TU SALVAS, QUEM LUTARÁ
A. O SENHOR, O SENHOR, O SENHOR | (BIS) COMIGO?
ABRIU-ME O OUVIDO. SE TU AJUDAS, SE TU ME AJUDAS,
SE TU SALVAS, QUEM ME
S. E eu não resisti, não resisti. CONDENARÁ?
Ofereci as minhas costas aos que me batiam.
A. E EU NÃO RESISTI, NÃO RESISTI. S. Vós, que temeis a Deus,
escutai a voz do seu Servo.
S. Ofereci a minha face Se alguém se encontra nas trevas,
aos que me puxavam a barba. tenha confiança n'Ele,
A. E EU NÃO RESISTI, NÃO RESISTI. que se apoie no seu nome.
S. O meu rosto não se esquivou A. PERTO ESTÁS, PERTO ESTÁS TU...
aos insultos e aos escarros.
123","https://media.ressuscitou.pt/book/o_senhor_deume.png","Branco|Fração do Pão"
"O Senhor é meu pastor","124 |
Travessão: 2.º trasto Salmo 23 (22)
S. O Senhor é meu pastor, A. O SENHOR É MEU PASTOR...
nada me falta.
Em prados de erva fresca S. Preparas ante mim uma mesa
me faz repousar. perante os meus inimigos.
Unges-me a cabeça com perfume,
A. O SENHOR É MEU PASTOR, o meu cálice transborda.
NADA ME FALTA.
PARA AS ÁGUAS DA VIDA A. O SENHOR É MEU PASTOR...
ME CONDUZ.
S. Sim, teu amor e tua alegria
S. Restaura as minhas forças e leva-me acompanhar-me-ão.
pelo caminho do amor. Sim, eu viverei na tua casa dismarênto:
Restaura as minhas forças e leva-me |
para glória do seu nome. A. O SENHOR É MEU PASTOR...
A. O SENHOR É MEU PASTOR... A. SIM, TEU AMOR E TUA ALEGRIA...
S. Ainda que caminhe por vale de trevas, A. O SENHOR É MEU PASTOR...
nenhum mal temerei.
Porque Tu, porque Tu, porque Tu
vais comigo.
Teu bastão e teu cajado consolam-me, consolam-me.
124","https://media.ressuscitou.pt/book/o_senhor_e_meu_pastor.png","Branco|Comunhão"
"O combate escatológico","112 | |
Apocalipse 19, 11-20 o
€ :

S. Vejo o céu aberto e um cavalo branco, Ele pisa sozinho no lagar
o que o monta leva o manto da furiosa cólera de Deus.
cheio de sangue, cheio de sangue. A. ELE PISA SOZINHO NO LAGAR

DA FURIOSA CÓLERA DE DEUS.
Os seus olhos, chamas de fogo,
e na sua boca há uma espada S. Vejo a besta que é capturada,
para ferir, para ferir. e com ela o seu profeta,
pelo que monta o cavalo

S. Qual é o seu nome? e leva o manto cheio de sangue.

Qual é o seu nome?
sd , (BIS)

A. SEU NOME E, SEU NOME E A. ALELUIA, ALELUIA,

PALAVRA DE DEUS. ALELUIA, ALELUIA.
| ALELUIA, ALELUIA,

S. Vejo a besta e o seu profeta ALELUIA!
que se reúnem para um combate,
para um combate, S. Qual é o seu nome...
contra o que monta o cavalo
e leva o manto cheio de sangue,
cheio de sangue.

112","https://media.ressuscitou.pt/book/o_combate_escatologico.png","Branco|Páscoa - Pentecostes|Entrada"
"O lagareiro","| 117
Isaías 63, 1-6

A. QUEM É ESSE QUE VEM DE EDOM? Olhei bem, olhei bem,

QUEM É ESSE, e não havia auxiliador,

TODO MANCHADO DE VERMELHO, admirei-me

ESSE DE VESTIDO ESPLENDOROSO que ninguém me ajudasse.

E DE ANDAR TÃO ESFORÇADO?

A. PORISSO A MINHA FORÇA,

S. Sou eu, sou eu que A MINHA FORÇA ME SUSTEVE. |

falo com justiça; O DIA DA VINGANÇA ERA CHEGADO,

sou eu, um grande libertador. ESPEZINHEI OS POVOS NA MINHA IRA.
A. E PORQUE, PISEI-OS, PISEI-OS COM FÚRIA,

PORQUE ESTÁ VERMELHO O TEU VESTIDO? E FIZ CORRER Ê

PORQUE PARECES UM LAGAREIRO? POR TERRA O SEU SANGUE,

PORQUÊ? PORQUÊ? E TODAS AS MINHAS VESTES

EU MANCHEI.

S. No lagar, no lagar,

sozinho eu pisei; A. QUEM É ESSE QUE VEM DE EDOM...

do meu povo, ninguém esteve comigo.

117","https://media.ressuscitou.pt/book/o_lagareiro.png","Branco|Fração do Pão"
"O mesmo Deus","| 2. Coríntios 4, 610 o
S. O mesmo Deus que disse: A. LEVANDO SEMPRE
“Das trevas brilhe a luz”, NO NOSSO CORPO
º O MORRER DE JESUS, (BIS)
é Aquele que fez brilhar a luz PARA QUE SE MANIFESTE
nos nossos corações, NO NOSSO CORPO o
para irradiar o conhecimento da sua glória, QUE ELE ESTÁ RESSUSCITADO.
que AE no rosto de Cristo. S. Nise es em tudo, mas não desesperados;
A. QUE ESTÁ NO ROSTO DE CRISTO. humilhados tantas vezes, mas não desanimados;
º perseguidos, mas nunca abandonados,
S. Mas nós levamos este tesouro abatidos, mas não aniquilados.
em vasos de barro. À
A. MAS NÓS LEVAMOS ESTE TESOURO A. LEVANDO SEMPRE...
EM VASOS DE BARRO. º
, S. Assim, enquanto nós morremos,
S. Para que se manifeste o mundo recebe a vida.
que o sublime deste amor A. ASSIM, ENQUANTO NÓS MORRENOS,
vem de Deus, vem de Deus O MUNDO RECEBE A VIDA.
e não vem de nós. o
A. LEVANDO SEMPRE...
311","https://media.ressuscitou.pt/book/o_mesmo_deus.png","Comunhão|Azul"
"O néscio pensa que Deus não existe","120 | | |
| Salmo 14 (13)

A. O NÉSCIO PENSA S. Não percebem nada os malvados,
QUE DEUS NÃO EXISTE! que devoram o meu povo como pão.
CORROMPERAM-SE, Nunca invocam o Senhor,

E FAZEM COISAS ABOMINÁVEIS, mas tremerão de medo.

NÃO HÁ QUEM FAÇA O BEM,

NÃO HÁ QUEM FAÇA O BEM. Porque Deus está com o justo,
o Senhor é o seu refúgio.

S. O Senhor desde o Céu,
inclina-Se para os homens, Porque Deus está com o justo,
para ver se há algum que seja justo: [o) Senhor é o seu refúgio.
um homem que procure a Deus, o
um homem que procure a Deus. A. PORQUE DEUS ESTÁ COM O JUSTO,
Todos se desviaram, estão pervertidos, O SENHOR É O SEU REFÚGIO.
não há quem faça o bem, nem um sequer.

A. O NÉSCIO PENSA...

A. O NÉSCIO PENSA...

120","https://media.ressuscitou.pt/book/o_nescio_pensa_que_deus_nao_existe.png","Branco"
"O povo que caminhava","| 121
| Isaías 9, 1-5
S. O povo que caminhava nas trevas S. Porque o jugo que pesava sobre o povo,
viu uma grande luz, o jugo que oprimia os seus ombros,
sobre aqueles que viviam em terra tenebrosa a vara do opressor,
uma luz brilhou. Tu a quebraste como em Madian.
O júbilo acrescentaste, E todo aquele que pisa com arrogância,
fizeste grande a alegria. todo o manto manchado de sangue
Alegraram-se quando Te viram, serão para a queima, pasto do fogo,
I
como se alegram durante a ceifa, porque um menino nos nasceu,
como se alegram ao repartir os despojos. um filho nos foi dado.
A. O DOMÍNIO ESTARÁ A. O DOMÍNIO ESTARÁ...
SOBRE OS SEUS OMBROS,
E O SEU NOME SERÁ,
E O SEU NOME SERÁ:
CONSELHEIRO MARAVILHOSO,
DEUS FORTE, PAI ETERNO,
PRÍNCIPE DA PAZ,
PRÍNCIPE DA PAZ.
121","https://media.ressuscitou.pt/book/o_povo_que_caminhava.png","Branco|Natal"
"O semeador","Marcos 4, 3ss
S. Saiu o semeador a semear, | EIS S. Quem tenha ouvidos
PoE PIE e i PoE
e uma parte caiu no caminho. e queira ouvir: que oiça!
Vieram as aves e a comeram, A. QUE OIÇA!
e a comeram,
A. EA COMERAM. S. Não sejas caminho.
A. NÃO SEJAS CAMINHO.
S. Saiu o semeador a semear,
Re- (BIS A) Io Ro
e uma parte caiu na pedra. S. Não sejas pedra.
Subiu o sol, que a secou: A. NÃO SEJAS PEDRA.
Il /
não havia terra,
A. NÃO HAVIA TERRA. S. Não sejas espinho.
E Ra
o o A. NÃO SEJAS ESPINHO.
S. Saiu o semeador a semear,
Re (BIS A)
e uma parte caiu nos espinhos. Sol: :|
= toy S. Massê aterra,
Cresceu a semente, cresceram os espinhos, :
La A. ABOATERRA,
e a sufocaram, Re Lar Rigo
Re- S. onde Jesus possa crescer,
A. EA SUFOCARAM. Lar Re-
A. ONDE JESUS POSSA CRESCER.
S. Saiu o semeador a semear,
Re (BIS A)
e uma parte caiu na terra.
E deu fruto, uns trinta, outros sessenta,
A. E ALGUNS CEM.
312","https://media.ressuscitou.pt/book/o_semeador.png","Entrada|Azul"
"Olhai que estupendo","126 | | |

travessão: 4.º trasto Salmo 133 (132)

A. OLHAI QUE ESTUPENDO, A. OLHAI QUE ESTUPENDO...
PROVAI QUE ALEGRIA,
O AMOR ENTRE OS IRMÃOS. S. Porque ali o Senhor nos deu,
OLHAI QUE ESTUPENDO, nos deu a sua bênção.
PROVAI QUE ALEGRIA, A. PORQUE ALI O SENHOR NOS DEU,
O AMOR ENTRE OS IRMÃOS. NOS DEU O SEU AMOR.

S. É como unguento perfumado que escorre, A. OLHAI QUE ESTUPENDO...
que escorre pela barba de Aarão.

A. É COMO UNGUENTO PERFUMADO S. Porque ali o Senhor nos deu
QUE ESCORRE a vida eternamente.
ATÉ À ORLA DO MANTO. A. PORQUE ALI O SENHOR NOS DEU

| A VIDA PARA SEMPRE.
A. OLHAI QUE ESTUPENDO...
| A. OLHAI QUE ESTUPENDO...

S. É como orvalho do Hermon, |
que desce sobre o monte Sião.

A. É COMO ORVALHO QUE DESCE
DO HERMON,
SOBRE O MONTE SIÃO.

126","https://media.ressuscitou.pt/book/olhai_que_estupendo.png","Branco|Paz"
"Oração Eucarística II – Modelo I - Consagração","r 217
Consagração |
sen) à ja! o Sangue da nova e eterna aliança,
no , | que será derramado por vós e por todos,
pos | E Diri para remissão dos pecados.
à Fazei isto em memória de mim.”
Mistério da fé!
R Na hora em que Ele se entregava,
para voluntariamente sofrer a morte, A. ANUNCIAMOS A VOSSA MORTE, SENHOR.
tomou o pão, PROCLAMAMOS A VOSSA RESSURREIÇÃO,
e elevando os olhos a Vós, MARANATHA, MARANATHA,
Pai, Pai, deu-Vos graças, MARANATHA!
partiu-o e deu-o aos seus discípulos, dizendo:
“Tomai, todos, e comei: S. Vinde , Senhor Jesus!
isto é o meu Corpo
que será entregue por vós.” j |
De igual modo, no fim da Ceia, | Por Cristo, com Cristo, em Cristo,
tomou o cálice a Vós, Deus Pai todo-poderoso,
e, elevando os olhos a Vós, na unidade do Espírito Santo,
Pai, Pai, deu-Vos graças, toda a horra e toda a glória,
deu-o aos seus discípulos, dizendo: por todos os séculos dos séculos.
“Tomai, todos, e bebei:
este é o cálice do meu Sangue, A. AMEN, AMEN, AMEN...
217","https://media.ressuscitou.pt/book/oracao_eucaristica_ii_modelo_i_consagracao.png","Liturgia"
"Oração Eucarística II – Modelo I - Prefácio","216 ,
Prefácio |
o Senhor esteja convosco! Para cumprir a vossa vontade
A. ELE ESTÁ NO MEIO DE NÓS! e adquirir para Vós um povo santo,
Corações ao alto! estendeu os braços
A. O NOSSO CORAÇÃO ESTÁ EM DEUS! e morreu na cruz;
e, destruindo, assim, a morte,
| Dêmos graças ao Senhor nosso Deus. manifestou a vitória da ressurreição.
A. É NOSSO DEVER,
É NOSSA SALVAÇÃO, | (EE) A. ESTENDEU OS BRAÇOS
E MORREU NA CRUZ;
| Senhor, Pai santo, Deus eterno e omnipotente, E, DESTRUINDO ASSIM A MORTE,
é verdadeiramente nosso dever, é nossa salvação, MANIFESTOU A VITÓRIA
dar-Vos graças sempre e em toda a parte DA RESSURREIÇÃO.
por Jesus Cristo, vosso amado Filho.
| Por isso, com os Anjos e os Santos,
Ele é a vossa Palavra, proclamamos a vossa glória,
por quem tudo criastes. cantando numa só voz:
Enviado por Vós, |
como Salvador e Redentor,
fez-Se homem pelo poder do Espírito Santo A. SANTO, SANTO, SANTO...
e nasceu da Virgem Maria.
216","https://media.ressuscitou.pt/book/oracao_eucaristica_ii_modelo_i_prefacio.png","Liturgia"
"Oração Eucarística II – Modelo II - Consagração","220 | =
Consagração - Com a melodia de “O Senhor anuncia uma notícia”
vós, Senhor, sois verdadeiramente Santo, Tomai, todos, e bebei:
sois a fonte de toda a santidade. este é o cálice do meu Sangue,
Santificai estes dons, o Sangue da nova e eterna aliança,
derramando sobre eles o vosso Espírito, que será derramado por vós e por todos,
de modo que se convertam, para nós, para remissão, para remissão dos pecados.
no Corpo e Sangue Fazei isto em memória de Mim.
de Nosso Senhor Jesus Cristo.
Mistério da fé!
Na hora em que Ele se entregava,
para voluntariamente sofrer a morte,
Elo do o dando graças A. ANUNCIAMOS A VOSSA MORTE, SENUDE:
; PROCLAMAMOS A VOSSA RESSURREIÇÃO.
partiu-o e deu-o aos seus discípulos, dizendo:
VINDE, SENHOR JESUS!
Tomai, todos, e come: da SENHOR PES
isto é o meu Corpo,
que será entregue por vós.
De igual modo, no fim da Ceia,
tomou o cálice e, dando graças,
deu-o aos seus discípulos, dizendo:
220","https://media.ressuscitou.pt/book/oracao_eucaristica_ii_modelo_ii_consagracao.png","Liturgia"
"Oração Eucarística II – Modelo II - Prefácio","| 7 E 219
Prefácio (1987)
— OSenhor esteja convosco! Para cumprir a vossa vontade
A. ELE ESTÁ NO MEIO DE NÓS! e adquirir para Vós um povo santo,
Corações ao alto! estendeu os braços e morreu na cruz;
A. O NOSSO CORAÇÃO ESTÁ EM DEUS! e, destruindo assim a morte,
manifestou a vitória da ressurreição.
""| Dêmos graças ao Senhor nosso Deus.
A. É NOSSO DEVER, , | (BIS) A. MANIFESTOU A Tea | (BIS)
E NOSSA SALVAÇÃO. DA RESSURREIÇÃO.
"" Senhor, Pai Santo, Por isso, com os Anjos e os Santos,
é verdadeiramente nosso dever, proclamamos a vossa glória,
é nossa salvação, cantando numa só voz:
dar-Vos graças sempre e em toda a parte
por Jesus Cristo, vosso amado Filho.
| A. SANTO, SANTO, SANTO...
Ele é a vossa Palavra,
por quem tudo criastes.
Enviado por Vós como Salvador e Redentor,
fez-Se homem pelo poder do Espírito Santo
e nasceu da Virgem Maria.
219","https://media.ressuscitou.pt/book/oracao_eucaristica_ii_modelo_ii_prefacio.png","Liturgia"
"Oração Eucarística II – Ofertório, intercessões e doxologia","218 |
Ofertório, intercessões e doxologia
. Celebrando agora, Senhor, e de todos aqueles que na Vossa misericórdia
o memorial da morte e ressurreição de vosso Filho, partiram deste mundo:
nós Vos oferecemos o pão da vida admiti-os na luz da vossa presença.
eo cálice da salvação |
e Vos damos graças porque nos admitistes à vossa Tende misericórdia de nós, Senhor,
presença para Vos servir nestes santos mistérios. e dai-nos a graça de participar na vida eterna,
com a Virgem Maria, Mãe de Deus,
Humildemente Vos suplicamos que, participando são José, seu esposo,
no Corpo e - Sangue de Cristo, os bem-aventurados Apóstolos
sejamos reunidos, pelo Espírito Santo, e todos os Santos
num só corpo. que desde o princípio do Mundo
viveram na vossa amizade,
Lembrai-Vos, Senhor, da vossa Igreja, para cantarmos os vossos louvores,
dispersa por toda a terra, por Jesus Cristo, por Jesus Cristo vosso Filho.
e tornai-a perfeita na caridade
em comunhão com o Papa |, o nosso Bispo Por Cristo, com Cristo, em Cristo,
e todos aqueles que estão ao serviço a Vós, Deus Pai todo-poderoso,
do vosso povo. na unidade do Espírito Santo,
toda a honra e toda a glória,
Lembrai-Vos também dos nossos irmãos por todos os séculos dos séculos.
que adormeceram na esperança da ressurreição,
A. AMEN, AMEN, AMEN.
218","https://media.ressuscitou.pt/book/oracao_eucaristica_ii_ofertorio_intercessoes_e_doxologia.png","Liturgia"
